activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2021,549300WTZMQSET2VY242,36420,OK,40027,40027201404,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,2,1,1,2,2,2,245000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,91,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,3,3,,,,,10,,,,3485,20.1700000000000017,73100,130,557,672,13
2021,549300WTZMQSET2VY242,30020,OK,40031,40031002005,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Female,1,1,2,1,32,1,2,2,2,75000.0,80.0,3.75,0.99,2,3358.0,NA,901.0,,112.7,300,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,41,44,1,10,1,,,,,5,,,,,2,4,2,5,23,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5861,51.1899999999999977,65700,99,577,902,38
2021,549300WTZMQSET2VY242,46140,OK,40037,40037021102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,1,1,1,2,2,2,75000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,2,3,5,1,NA,48,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,3,6,,,,,10,,,,3783,26.9899999999999984,73000,71,1055,1515,34
2021,549300WTZMQSET2VY242,46140,OK,40037,40037020707,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,31,1,2,2,2,235000.0,84.085,3.75,1.481,2,7337.17,NA,1090.0,,139.88,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,82,39,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,1884,20.4400000000000013,73000,101,606,811,23
2021,549300WTZMQSET2VY242,46140,OK,40037,40037020900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,215000.0,95.0,3.25,0.528,2,3270.0,NA,1031.0,,0.25,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,112,46,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,35-44,No,No,1,1,1,,,,,10,,,,2973,20.1799999999999997,73000,93,780,1241,41
2021,549300WTZMQSET2VY242,46140,OK,40037,40037020900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,75000.0,95.0,3.25,0.584,2,4035.24,NA,1734.24,644.24,181.98,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,46,48,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,1,,,,,10,,,,2973,20.1799999999999997,73000,93,780,1241,41
2021,549300WTZMQSET2VY242,21420,OK,40047,40047001500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,31,1,2,2,2,195000.0,87.067,2.625,0.486,2,2447.0,NA,1031.0,,,180,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,173,<20%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,2,,,,,10,,,,7254,43.6700000000000017,69300,76,1544,2623,54
2021,549300WTZMQSET2VY242,36420,OK,40051,40051000400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,115000.0,75.0,3.0,0.333,2,3302.25,NA,1147.25,116.25,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,46,42,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3751,22.4200000000000017,73100,66,847,1554,65
2021,549300WTZMQSET2VY242,99999,OK,40071,40071001100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,3,2,1,1,1,2,2,2,55000.0,66.667,3.25,0.45,2,3168.5,NA,1068.5,37.5,658.2,360,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,37,20%-<30%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,3986,25.1099999999999994,58100,107,1010,1694,64
2021,549300WTZMQSET2VY242,99999,OK,40085,40085094200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,185000.0,80.0,3.25,0.393,2,3513.0,NA,1031.0,,65.0,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,37,48,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,4889,22.5599999999999987,58100,110,1389,2189,30
2021,549300WTZMQSET2VY242,99999,OK,40099,40099790700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,1,1,2,2,2,195000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,2,3,5,1,NA,206,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,3,2,,,,,10,,,,5348,25.8599999999999994,58100,127,1506,2709,34
2021,549300WTZMQSET2VY242,99999,OK,40101,40101001500,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,4,1,1,2,2,2,95000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,52,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,3,6,,,,,10,,,,6374,37.9200000000000017,58100,86,1837,2882,36
2021,549300WTZMQSET2VY242,99999,OK,40101,40101000802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,175000.0,96.5,4.5,2.827,2,8056.65,NA,2765.34,1675.34,176.9,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,70,43,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,3,,,,,10,,,,2778,40.9600000000000009,58100,152,630,790,38
2021,549300WTZMQSET2VY242,36420,OK,40109,40109100700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,265000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,63,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,3,1,,,,,10,,,,1261,25.4600000000000009,73100,96,308,710,76
2021,549300WTZMQSET2VY242,36420,OK,40109,40109107220,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,2,1,1,2,2,2,95000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,17,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,3,3,,,,,10,,,,3646,64.019999999999996,73100,56,538,996,53
2021,549300WTZMQSET2VY242,36420,OK,40109,40109108109,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,2,185000.0,69.219,2.875,0.613,2,3545.25,NA,1729.25,698.25,29.54,240,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,60,39,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,5714,15.9399999999999995,73100,158,1896,2035,35
2021,549300WTZMQSET2VY242,36420,OK,40109,40109108802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,32,1,2,2,2,135000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,35,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,3,1,,,,,10,,,,5144,16.8399999999999999,73100,109,1340,1904,34
2021,549300WTZMQSET2VY242,46140,OK,40117,40117957200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,95000.0,96.5,2.75,1.198,2,5497.31,NA,1090.0,,,360,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,59,50%-60%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,3,,,,,10,,,,4291,17.5300000000000011,73000,99,1458,1994,36
2021,549300WTZMQSET2VY242,46140,OK,40131,40131050602,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,195000.0,96.5,2.75,1.059,2,6797.83,NA,1090.0,,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,66,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,3348,27.3900000000000006,73000,129,1005,1181,17
2021,549300WTZMQSET2VY242,46140,OK,40131,40131050403,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,2,32,1,2,2,2,135000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,53,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,3,6,,,,,10,,,,5465,23.1099999999999994,73000,140,1814,1967,17
2021,549300WTZMQSET2VY242,46140,OK,40143,40143009402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,4,0,2,1,31,1,2,2,2,305000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,94,NA,9,9,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,3,6,,,,,10,,,,5257,15.7300000000000004,73000,106,1689,2189,30
2021,549300WTZMQSET2VY242,46140,OK,40143,40143001600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,115000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,2,NA,264,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,3,1,,,,,10,,,,4725,62.8100000000000023,73000,52,759,1906,59
2021,549300WTZMQSET2VY242,46140,OK,40143,40143001600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,115000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,2,NA,264,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,3,2,,,,,10,,,,4725,62.8100000000000023,73000,52,759,1906,59
2021,549300WTZMQSET2VY242,46140,OK,40143,40143001700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,135000.0,96.5,2.75,1.136,2,5319.97,NA,1225.5,,203.75,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,43,49,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,1,1,3,,,,,10,,,,2606,31.7699999999999996,73000,84,692,1239,66
2021,549300WTZMQSET2VY242,46140,OK,40143,40143007702,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,2,1,1,2,2,2,155000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,30,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,1,3,3,,,,,10,,,,8653,22.2199999999999989,73000,104,2029,2846,24
2021,549300WTZMQSET2VY242,46140,OK,40143,40143007630,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,31,1,2,2,2,145000.0,82.229,2.875,0.207,2,3906.75,NA,1449.75,359.75,3.9,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,90,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,4718,29.379999999999999,73000,135,1357,1626,24
2021,549300WTZMQSET2VY242,46140,OK,40143,40143009402,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,365000.0,100.0,2.75,0.089,2,3536.0,NA,1090.0,,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,94,46,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,55-64,No,No,1,1,1,,,,,10,,,,5257,15.7300000000000004,73000,106,1689,2189,30
2021,549300WTZMQSET2VY242,46140,OK,40143,40143007802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,1,31,1,2,2,2,225000.0,62.528,3.5,0.332,2,3298.0,NA,1090.0,,,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,68,41,9,3,2,,,,,2,,,,,2,2,5,,,,,1,5,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5774,22.3099999999999987,73000,122,1671,2117,21
2021,549300WTZMQSET2VY242,46140,OK,40143,40143005808,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,32,1,2,2,2,305000.0,77.468,2.875,0.733,2,4521.36,NA,1472.5,382.5,3064.0,180,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,361,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,3115,28.6700000000000017,73000,144,977,1145,23
2021,549300WTZMQSET2VY242,46140,OK,40143,40143009402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,2,1,31,1,2,2,2,305000.0,80.0,3.25,0.223,2,5662.0,NA,3294.0,1900.0,1900.0,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,75,43,2,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5257,15.7300000000000004,73000,106,1689,2189,30
2021,549300WTZMQSET2VY242,46140,OK,40143,40143007513,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,5,0,2,1,31,1,2,2,2,335000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,111,NA,9,9,1,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,3,1,,,,,10,,,,4291,21.0199999999999996,73000,145,1390,1705,20
2021,549300WTZMQSET2VY242,46140,OK,40143,40143005806,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,31,1,2,2,2,215000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,136,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,3,1,,,,,10,,,,5490,21.8200000000000003,73000,148,1219,1338,15
2021,549300WTZMQSET2VY242,46140,OK,40143,40143007639,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,275000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,61,NA,9,9,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,3,2,,,,,10,,,,5172,26.9899999999999984,73000,143,1306,1515,30
2021,549300WTZMQSET2VY242,46140,OK,40143,40143007620,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,3,1,1,2,2,2,445000.0,99.51,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,182,40,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,3,1,,,,,3,,,,5563,24.9699999999999989,73000,98,1020,1682,30
2021,549300WTZMQSET2VY242,46140,OK,40143,40143007522,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,215000.0,85.0,3.25,0.537,2,3855.0,NA,1090.0,,,360,NA,NA,2,2,2,2,255000,1,1,3,5,2,NA,207,<20%,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,2042,23.2100000000000009,73000,112,546,676,28
2021,549300WTZMQSET2VY242,46140,OK,40143,40143007802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Male,5,0,2,1,32,1,2,2,2,165000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,84,NA,9,9,2,,,,,5,,,,,2,4,1,5,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,3,1,,,,,10,,,,5774,22.3099999999999987,73000,122,1671,2117,21
